,address,lat,long,name
181,서울특별시 노원구 석계로 104 (월계동),37.6231479,127.06070090000003,광운대
182,"서울특별시 노원구 동일로 1339, 대한빌딩 (상계동)",37.64817,127.062244,중계역
183,서울특별시 노원구 동일로 1413 (상계동) 1층,37.654751,127.060034,노원역
184,서울특별시 노원구 마들로3길 15 (월계동),37.627155,127.062094,월계이마트
185,서울특별시 노원구 화랑로 469 (공릉동),37.61942,127.07932,태릉입구역DT
186,서울특별시 노원구 동일로215길 2 (상계동),37.651535,127.061026,노원상계
187,서울특별시 도봉구 노해로65길 4 (창동),37.651645,127.046869,창동이마트
188,서울특별시 도봉구 도봉로 480 (창동),37.648456,127.034783,쌍문역
189,서울특별시 도봉구 도봉로 444 (창동),37.6453516,127.0331011,쌍문도봉로
190,"서울특별시 도봉구 도봉로 684 (방학동)101,102,113,114,115호",37.6653125,127.0433125,방학역
191,"서울특별시 동작구 노량진로 190 (노량진동, 고려교육타워-어바니엘한강) 101호~105호",37.513068,126.946537,노량진동
192,서울특별시 동작구 사당로 219 (사당동),37.4841198,126.9725739,남성역
193,서울특별시 동작구 상도로37길 1 (상도1동),37.5031936,126.9484581,상도역
194,"서울특별시 동작구 보라매로5길 35 (신대방동, 파크스퀘어,보라매현대APT)",37.49226212712864,126.92334570798292,보라매공원R
195,서울특별시 동작구 사당로 300 (사당동 이수자이),37.484414,126.980047,이수자이
196,서울특별시 동작구 노량진로 134 (노량진동),37.513390,126.940879,노량진역
197,서울특별시 동작구 상도로 102 (상도동),37.499914,126.931766,신대방삼거리역
198,서울특별시 동작구 흑석로 75-1 (흑석동),37.506933,126.958125,중앙대
199,서울특별시 동작구 상도로 354 (상도동),37.4968346,126.95271230000003,숭실대입구역
200,서울특별시 동작구 사당로 4 (상도동),37.49538073,126.9548891,숭실대
201,"서울특별시 동작구 동작대로 21, 양지빌딩 1-3층 (사당동)",37.47849216,126.9813456,사당역
202,서울특별시 마포구 백범로 35 (신수동),37.551073,126.943096,서강대프라자
203,서울특별시 마포구 상암산로 76 (상암동),37.579183,126.892315,상암YTN
