상권_코드_명,상권_코드,기준 년 코드,기준_분기_코드,월_평균_소득_금액,소득_구간_코드,지출_총금액,식료품_지출_총금액,의류_신발_지출_총금액,생활용품_지출_총금액,의료비_지출_총금액,교통_지출_총금액,여가_지출_총금액,문화_지출_총금액,교육_지출_총금액,유흥_지출_총금액
삼양로8길,1000281,2017.6129032258063,2.5483870967741935,4420144.29032258,8.0,10098251560.161291,2629194049.193548,1210675502.516129,731491923.0,1309116817.7419355,1675753416.096774,381495250.2580645,297030769.483871,1443755158.7096775,419738673.16129035
삼양로93길,1000334,2017.6129032258063,2.5483870967741935,2610648.806451613,5.612903225806452,10277014237.612904,2758404596.387097,1235909318.516129,749378130.6451613,1414373094.1935484,1719547988.2258065,374755743.2258065,306753600.9677419,1282384561.903226,435507203.5483871
삼일대로4길,1000040,2017.6129032258063,2.5483870967741935,3097863.2258064514,6.741935483870968,449254862.83870965,119550416.74193548,55475870.77419355,35834929.548387095,60357852.80645161,75188520.25806452,19190957.419354837,13872512.806451613,50800938.29032258,18982864.19354839
삼전로13길,1000954,2017.6129032258063,2.5483870967741935,4849033.483870967,8.612903225806452,20788119956.70968,4954624001.4838705,2556106914.774194,1563463405.451613,2416733086.645161,3675744776.193548,797047186.6774193,625831097.967742,3300417140.903226,898152346.6129032
삼청로5길,1000009,2017.6129032258063,2.5483870967741935,4147345.5483870967,7.645161290322581,1702685733.387097,459912368.0322581,207943846.93548387,131530573.5483871,240469944.06451613,287329708.58064514,66738647.258064516,51267318.58064516,184679168.03225806,72814158.35483871
상계로12길,1000382,2017.6129032258063,2.5483870967741935,3599404.419354839,7.612903225806452,11123493836.870968,3007906969.516129,1324958158.2580645,750040219.2258065,1453911272.8387096,1713039402.096774,387577423.32258064,327026689.0,1693284009.8064516,465749692.8064516
상계로1길,1000383,2017.6129032258063,2.5483870967741935,3211558.709677419,7.0,4927897001.4838705,1360426626.7741935,584362146.0967742,329898083.7741935,650814235.032258,759631792.9354838,170655238.93548387,147640340.03225806,723580093.8064516,200888444.0967742
상계로9가길,1000384,2017.6129032258063,2.5483870967741935,3066521.4516129033,6.612903225806452,9294900670.516129,2636172802.806452,1099030212.483871,648494944.8064516,1297304044.2903225,1406877379.451613,330729455.483871,284915406.0967742,1212891752.8387096,378484672.2580645
상도로15길,1000757,2017.6129032258063,2.5483870967741935,3355722.290322581,6.935483870967742,10522530033.064516,2761127349.516129,1282769422.096774,799599103.5806452,1366267572.8387096,1752291251.6774194,403981607.7419355,325028436.9032258,1384111636.903226,447353651.8064516
상도로37길,1000758,2017.6129032258063,2.5483870967741935,4292184.129032258,7.612903225806452,8315724589.967742,2052684009.8387096,1041725873.483871,638252885.0,1028236367.7741935,1394941708.935484,326851743.67741936,264312694.96774194,1197223391.903226,371495914.38709676
상도로47길,1000759,2017.6129032258063,2.5483870967741935,4163320.064516129,7.612903225806452,8919683914.806452,2179450907.709677,1127783528.2903225,673132499.3870968,1089282420.1612904,1459403869.967742,350822416.0322581,289637010.16129035,1346589132.1290324,403582130.9677419
상도로61길,1000760,2017.6129032258063,2.5483870967741935,3999383.0,7.612903225806452,6918331763.290322,1715837354.8709676,877476689.7741935,498298774.6451613,853987872.967742,1083445203.096774,263628704.32258064,228095123.4516129,1080972955.451613,316589084.7096774
상도로62길,1000761,2017.6129032258063,2.5483870967741935,4514452.548387097,8.419354838709678,11300009803.774193,2706854036.967742,1417875296.967742,836573509.2903225,1354414081.2258065,1875844640.1290324,434998566.87096775,358915387.41935486,1806881971.967742,507652312.9354839
상암로14길,1000978,2017.6129032258063,2.5483870967741935,2966838.7419354836,6.612903225806452,10585255864.709677,2782789384.612903,1291153388.387097,784439355.6774193,1368445477.387097,1758141485.6774194,410004688.0967742,325623682.38709676,1417835158.3548386,446823244.12903225
상암로4길,1000979,2017.6129032258063,2.5483870967741935,3290873.2580645164,6.645161290322581,10438122891.161291,2661288280.903226,1269764832.516129,759294160.1612903,1308160840.903226,1764589943.7741935,399933304.2903226,311895808.0645161,1521841722.2903225,441353998.2580645
상암로51길,1000980,2017.6129032258063,2.5483870967741935,3382146.806451613,7.0,9459689894.0,2444286272.129032,1157459586.7741935,671371976.0645162,1207846229.1290324,1574182086.387097,362626375.0645161,275436427.87096775,1359512945.2580645,406967995.32258064
상암로5길,1000981,2017.6129032258063,2.5483870967741935,3780632.0967741935,7.612903225806452,10138987547.35484,2555309816.290323,1230547117.8387096,726454977.1290323,1257508400.3225806,1710019753.419355,391657349.12903225,297255461.0322581,1545057170.032258,425177502.16129035
상원12길,1000103,2017.6129032258063,2.5483870967741935,3599119.4838709678,7.419354838709677,4292695552.548387,1116587090.8064516,522400049.87096775,316854053.4516129,535125962.83870965,705142143.7096775,161373099.4516129,131668636.77419356,619731339.0645162,183813176.58064517
상원길,1000104,2017.6129032258063,2.5483870967741935,3593462.064516129,7.612903225806452,6246102900.064516,1615787712.387097,763197070.8709677,465717931.8064516,772542901.516129,1026857656.9032258,241043979.12903225,191993684.6451613,902650305.7741935,266311657.03225806
상일로5길,1000982,2017.6129032258063,2.5483870967741935,3169072.193548387,7.0,3507086378.451613,907260480.0,427201941.87096775,242660764.61290324,451126127.9677419,588104292.8709677,127963981.06451613,101024552.29032259,509880513.7096774,151863724.06451613
새말로18길,1000648,2017.6129032258063,2.5483870967741935,3681199.35483871,7.225806451612903,7383087916.258064,1886658174.1935484,900994311.4193548,561694698.7419355,923764077.1935484,1240618649.548387,294774249.67741936,220423839.4516129,1041710140.7741935,312449775.2580645
서달로10길,1000762,2017.6129032258063,2.5483870967741935,4494281.258064516,8.0,6149305244.419354,1621041676.516129,747973802.6129032,463279048.0645161,798659886.032258,1028810724.6129032,226341063.96774194,190571182.77419356,808186779.8709677,264441079.96774194
서달로14길,1000763,2017.6129032258063,2.5483870967741935,4700431.419354838,8.612903225806452,3794148361.645161,983971605.032258,466615631.9354839,293940578.2903226,496979997.8064516,653616728.548387,144753902.22580644,115945084.16129032,472036994.3548387,166287839.29032257
서달로15길,1000764,2017.6129032258063,2.5483870967741935,4248417.29032258,7.967741935483871,2579753237.419355,660118254.032258,331043506.38709676,195109049.03225806,330521796.2258065,398076021.0322581,101807427.38709678,87791903.87096775,355435394.0322581,119849885.41935484
서달로8가길,1000765,2017.6129032258063,2.5483870967741935,4240198.741935484,7.967741935483871,3699255134.612903,985732896.3870968,458660408.4516129,288388167.2903226,483165514.2580645,603950986.3225807,138991672.80645162,120489228.77419356,455383726.0645161,164492534.2580645
서림7길,1000813,2017.6129032258063,2.5483870967741935,2722221.4838709678,5.903225806451613,9456456403.387096,2253603290.548387,1269236992.2580645,672571925.8709677,1145171192.483871,1248934429.064516,359958776.87096775,365886483.67741936,1664197516.387097,476895796.2258065
서빙고로71길,1000059,2017.6129032258063,2.5483870967741935,4758391.774193549,7.838709677419355,5273014771.225806,1300269051.2258065,648352213.516129,407923761.1935484,666065896.8387097,920704024.3870968,216222819.67741936,155070593.3548387,734825260.1290323,223581150.9032258
서오릉로21길,1000395,2017.6129032258063,2.5483870967741935,3317513.290322581,6.935483870967742,8643687981.709677,2177445240.548387,1054736337.9032258,618381027.1935484,1101758394.2258065,1478004631.548387,336977478.1935484,248378056.4516129,1262333889.580645,365672926.0645161
서오릉로8길,1000396,2017.6129032258063,2.5483870967741935,2873106.6774193547,6.612903225806452,13150680108.580645,3419229608.677419,1583479366.483871,954085103.8709677,1716542478.1612904,2213472963.032258,492505411.32258064,390211398.6451613,1832182201.903226,548971576.483871
서울숲2길,1000105,2017.6129032258063,2.5483870967741935,3830282.7741935486,7.483870967741935,4216129856.580645,1109277560.1290324,518526597.38709676,320502925.2903226,530216195.0,695646624.7419355,161950862.32258064,132887120.93548387,564619165.3225807,182502805.4516129
서울시립대로16길,1000187,2017.6129032258063,2.5483870967741935,2933376.5483870967,6.419354838709677,7287590751.580646,1985863875.516129,872716335.2903225,535122936.67741936,978136640.548387,1188071835.903226,252031235.70967743,225846656.70967743,937843557.2580645,311957677.9677419
서울시립대로29길,1000188,2017.6129032258063,2.5483870967741935,3078376.64516129,6.612903225806452,6661032822.290322,1840431763.903226,818396958.9032258,514692241.9032258,884208009.5806452,1044655644.1935484,240306325.16129032,222652652.5483871,800678430.9032258,295010795.1935484
서울시립대로4길,1000189,2017.6129032258063,2.5483870967741935,3790930.290322581,7.806451612903226,7135444656.387096,1895175183.580645,852589353.4193548,520416821.1935484,937888450.2258065,1164993967.1935484,264664788.16129032,214470416.22580644,988971990.8064516,296273685.58064514
서초대로15길,1000869,2017.6129032258063,2.5483870967741935,4095454.3870967743,7.612903225806452,9455788736.580645,2226071398.193548,1161053446.6774194,689560761.2903225,1099347658.6451614,1649526267.548387,374837802.2903226,272344280.9354839,1580205642.6774194,402841478.32258064
서초대로23길,1000870,2017.6129032258063,2.5483870967741935,4513522.870967742,8.258064516129032,8932075845.161291,2067308379.419355,1104168632.6774194,657273045.0,1032664275.483871,1574848566.6451614,372254872.32258064,254556331.58064517,1491583729.8387096,377418012.1935484
서초대로25길,1000871,2017.6129032258063,2.5483870967741935,5081526.419354838,8.612903225806452,9707655157.387096,2225385291.935484,1215059697.032258,722553410.3870968,1124712688.419355,1722427982.8387096,431211044.8064516,274457102.7096774,1583309711.612903,408538227.6451613
서초대로4길,1000872,2017.6129032258063,2.5483870967741935,4415366.870967742,8.0,10374894504.064516,2446575703.387097,1284475980.903226,769024186.3870968,1215852352.580645,1816271481.3225806,424792236.2580645,300435189.41935486,1674319344.6774194,443148029.12903225
서초대로64길,1000873,2017.6129032258063,2.5483870967741935,6063445.225806451,9.0,8357360364.16129,1876229417.7096775,1049676813.3548387,638998289.4193548,965650151.483871,1516103073.3225806,370129518.61290324,235526022.6451613,1347782411.2580645,357264666.3548387
서초대로8길,1000874,2017.6129032258063,2.5483870967741935,3832196.3870967743,7.612903225806452,13211189246.709677,3112900124.064516,1638125897.0,980720388.1612903,1548801160.612903,2321804472.806452,541950724.5806452,382773354.58064514,2118787253.387097,565325871.516129
서초중앙로8길,1000885,2017.6129032258063,2.5483870967741935,4948505.580645162,8.64516129032258,10493423804.225807,2380408807.516129,1322380422.7096775,830259430.4193548,1205503988.6451614,1891109007.0,467574827.41935486,304421847.38709676,1641141730.064516,450623743.0645161
석계로1길,1000385,2017.6129032258063,2.5483870967741935,3314987.870967742,6.612903225806452,5766112331.967742,1615193478.580645,692119167.7419355,406790830.9032258,797991710.2580645,909241540.3225807,206325592.06451613,177161629.0967742,719610248.6774193,241678134.32258064
선릉로121길,1000924,2017.6129032258063,2.5483870967741935,4910914.322580645,8.612903225806452,7010167618.225806,1592538598.516129,879990911.9354838,549732780.2903225,780115626.8709677,1239169281.516129,309284189.1935484,206901339.06451613,1155209603.6451614,297225287.1935484
선릉로132길,1000925,2017.6129032258063,2.5483870967741935,5504525.9677419355,9.0,10183507202.258064,2262306189.290323,1260091248.387097,769822651.0,1126301503.903226,1812038760.967742,434964495.67741936,288598430.83870965,1803382276.516129,426001645.67741936
선릉로133길,1000926,2017.6129032258063,2.5483870967741935,4565293.161290322,8.0,4659531348.258064,1080875188.8709676,586809112.7096775,368830662.7096774,537668730.8064516,833962270.1612903,201262639.61290324,137984699.70967743,709528077.9032258,202609965.77419356
선릉로146길,1000927,2017.6129032258063,2.5483870967741935,4976232.451612903,8.612903225806452,5652482568.5161295,1290181541.419355,702332402.9032258,440081276.0645161,627172946.5806452,999211061.5806452,240694824.3548387,166866324.5483871,945448870.2903225,240493320.77419356
선릉로18길,1000928,2017.6129032258063,2.5483870967741935,3996737.3225806453,7.645161290322581,3855097292.709677,866154073.2903225,485968817.7741935,285854378.7419355,447784419.1935484,705200833.0,166585912.0967742,106497101.80645162,623487332.9032258,167564423.9032258
선유로55길,1000710,2017.6129032258063,2.5483870967741935,3494536.806451613,7.0,4638491787.5161295,1219874089.7741935,570804100.8709677,367869866.516129,562996561.516129,748839950.032258,175259885.03225806,153084246.87096775,637786022.2258065,201977064.67741936
선유서로24길,1000711,2017.6129032258063,2.5483870967741935,3484575.8387096776,7.0,5246018823.548388,1474293553.7419355,624300803.1290323,392733690.2903226,718819995.451613,816630054.483871,199993117.87096775,165325540.87096775,642682206.8387097,211239860.87096775
선유서로25길,1000712,2017.6129032258063,2.5483870967741935,3645019.0,7.225806451612903,4963280006.225806,1402287914.387097,585483605.8064516,360112110.38709676,678970622.7096775,766904827.032258,183014541.7419355,156351700.67741936,633212873.7419355,196941809.7419355
선유서로28길,1000713,2017.6129032258063,2.5483870967741935,3520555.8387096776,7.064516129032258,4959088750.741936,1391248766.1612904,593036923.6451613,372751207.7741935,677460661.0967742,779425649.4193548,188127868.9032258,156922607.58064517,597521379.0,202593687.16129032
성균관로5길,1000010,2017.6129032258063,2.5483870967741935,4077063.935483871,7.645161290322581,3295898319.193548,781598094.0,442383464.6451613,230530770.67741936,395111216.9677419,463315268.516129,122553332.67741935,121766823.87096775,570338079.6774193,168301268.16129032
성내로5길,1000983,2017.6129032258063,2.5483870967741935,3865793.6774193547,7.612903225806452,9547863074.741936,2490855145.290323,1159172784.096774,699090897.9032258,1220936440.516129,1587581501.1612904,361185047.12903225,289665520.516129,1334421517.580645,404954220.5483871
성대로1길,1000766,2017.6129032258063,2.5483870967741935,3133742.9032258065,6.612903225806452,8566924432.064516,2279973515.16129,1038084876.5806452,640361408.032258,1125912764.1290324,1419862562.580645,317547906.2903226,266491512.22580644,1115783754.1612904,362906132.9032258
성대로29길,1000767,2017.6129032258063,2.5483870967741935,3725227.870967742,7.225806451612903,11012901740.35484,2913542237.967742,1329415422.3548386,816009729.6129032,1435761504.2580645,1824987816.548387,403399051.0967742,340023321.12903225,1484305407.451613,465457249.9354839
성덕정17길,1000106,2017.6129032258063,2.5483870967741935,3225747.7419354836,6.612903225806452,8116150049.193548,2204048022.903226,991858111.3548387,608989539.6129032,1068454792.1290323,1318513131.935484,299875200.2580645,256083429.51612905,1015702530.7096775,352625290.7741935
성덕정길,1000107,2017.6129032258063,2.5483870967741935,4309735.451612903,8.0,7087243589.4838705,1822850210.7096775,856068372.0645162,514843697.5483871,883847582.032258,1182206284.8387096,256056142.12903225,213837228.67741936,1054694920.548387,302839150.9354839
성미산로11길,1000481,2017.6129032258063,2.5483870967741935,3342997.64516129,6.645161290322581,8260730673.741936,2076832719.6774194,1010005227.1935484,622463830.8709677,1007387042.6129032,1401282624.967742,314611719.516129,254504017.38709676,1220817606.903226,352825884.61290324
성미산로1길,1000482,2017.6129032258063,2.5483870967741935,3357350.2258064514,6.67741935483871,9859036406.419355,2464318038.83871,1200263817.516129,723874198.032258,1197240506.7096775,1661189220.032258,377413065.1935484,297420255.2903226,1522178536.032258,415138768.7741935
성미산로32길,1000483,2017.6129032258063,2.5483870967741935,3340294.709677419,7.0,6455054066.935484,1621681605.903226,803198135.548387,510827502.83870965,774029099.1612903,1094501852.387097,253529650.29032257,208620659.9032258,905342975.7741935,283322585.12903225
성북로8길,1000282,2017.6129032258063,2.5483870967741935,3105433.935483871,6.645161290322581,4874642876.064516,1243509449.612903,598719755.1935484,357308712.0,612541605.0645162,804387269.1612903,185467693.93548387,147619970.80645162,713929125.8387097,211159294.4516129
성산로4길,1000484,2017.6129032258063,2.5483870967741935,3197415.64516129,6.645161290322581,10188495302.64516,2600489054.129032,1228782888.1290324,734746340.516129,1280028554.2580645,1690676877.1290324,382543929.7741935,303588886.1935484,1543175447.064516,424463325.4516129
성수이로18길,1000108,2017.6129032258063,2.5483870967741935,2716173.193548387,6.0,4754515574.096774,1275968388.0,590239090.1935484,386154196.0322581,598427590.7741935,767627362.516129,193100744.06451613,157506425.48387095,579943201.9032258,205548575.12903225
성수이로7길,1000109,2017.6129032258063,2.5483870967741935,3545582.7419354836,7.612903225806452,3760227096.096774,976923300.1290323,461063513.87096775,288297497.483871,470933852.83870965,622521505.3870968,147277469.0,117300984.4516129,515705880.0,160203092.93548387
성수일로6길,1000110,2017.6129032258063,2.5483870967741935,3976118.290322581,7.612903225806452,4989039481.83871,1274411842.1612904,609948551.8709677,380340280.516129,619170452.9354838,834754995.1612903,193323154.7419355,152607299.3548387,711060268.1935484,213422636.9032258
성안로3길,1000984,2017.6129032258063,2.5483870967741935,3888827.5161290322,7.612903225806452,7563679045.290322,1803642072.451613,943839992.8709677,564550978.9032258,908942822.967742,1323342799.483871,337787745.83870965,216406329.70967743,1149169044.7419355,315997258.32258064
성지3길,1000485,2017.6129032258063,2.5483870967741935,3510510.7741935486,7.0,4555163917.4838705,1166408887.2903225,560901005.032258,347094945.9032258,551727978.8387097,760768142.2258065,173820376.80645162,144875871.58064517,653164677.548387,196402032.2580645
세검정로1길,1000440,2017.6129032258063,2.5483870967741935,3745505.419354839,7.612903225806452,6065241843.096774,1636295723.064516,728167434.483871,437273012.58064514,823490548.6451613,979582985.6129032,228807276.03225806,178945271.7419355,801126777.1612903,251552813.77419356
세무서2길,1000441,2017.6129032258063,2.5483870967741935,3696027.9677419355,7.612903225806452,8599997279.612904,2297746749.709677,1041361751.3225807,629184617.2903225,1154634937.7096775,1413905259.516129,327149974.32258064,257514532.41935483,1117227003.2580645,361272454.0645161
세무서길,1000442,2017.6129032258063,2.5483870967741935,3527528.35483871,7.516129032258065,8167892279.967742,2227417940.870968,983575911.0,594123494.0645162,1111960559.483871,1315940857.8387096,302413148.0,246234290.83870968,1042739486.0,343486591.87096775
소담길,1000843,2017.6129032258063,2.5483870967741935,2892810.5161290322,6.612903225806452,9753788883.193548,2684878426.225806,1197074722.3548386,757465889.2580645,1283642359.1612904,1568795605.064516,359009023.0645161,325652358.2903226,1151879930.935484,425390568.83870965
소월로20길,1000060,2017.6129032258063,2.5483870967741935,3205207.0,6.612903225806452,5909614489.4838705,1583310836.1935484,712579903.3548387,439427259.67741936,769480413.2258065,971508163.6774193,210657116.67741936,184971192.06451613,785670329.4193548,252009275.19354838
솔매로41길,1000335,2017.6129032258063,2.5483870967741935,2887278.4516129033,6.225806451612903,9568925249.709677,2641763389.193548,1133472420.2903225,678101324.7096775,1323737158.2903225,1536129189.1935484,332705511.83870965,289275390.9354839,1236884984.1290324,396855881.12903225
솔매로45길,1000336,2017.6129032258063,2.5483870967741935,2849508.1612903224,6.225806451612903,7016303481.419354,1937115635.6451614,835138722.8387097,501091510.0645161,972765568.2903225,1130173222.903226,248508203.58064517,211986294.3548387,886961087.7741935,292563235.9677419
솔매로50길,1000337,2017.6129032258063,2.5483870967741935,2660801.0967741935,5.645161290322581,8381566898.806452,2276661826.935484,1002425211.4193548,598412780.3225807,1144520798.7741935,1358347432.612903,306135186.61290324,252088783.32258064,1095261317.2903225,347713561.516129
솔샘로65길,1000338,2017.6129032258063,2.5483870967741935,2619284.8387096776,5.612903225806452,7711122000.903226,2104106206.548387,920242061.7419355,558224102.9032258,1067849903.516129,1256001943.032258,275605082.2903226,232952741.48387095,973278073.6129032,322861885.7741935
솔샘로6길,1000283,2017.6129032258063,2.5483870967741935,2738469.4838709678,5.774193548387097,6095422126.741936,1603160628.1290324,748696795.2580645,465052605.7419355,800663489.1612903,1016477259.0645162,238162715.22580644,188715520.41935483,771676180.3870968,262816933.3548387
송이로23길,1000955,2017.6129032258063,2.5483870967741935,4427160.161290322,8.0,11982319176.419355,2874081109.387097,1463442171.0,846557911.2903225,1408578247.419355,2052923186.8709676,466726952.67741936,341647841.12903225,2019388276.096774,508973480.5483871
송이로32길,1000956,2017.6129032258063,2.5483870967741935,4106414.5161290322,7.612903225806452,11807233258.67742,2840823050.903226,1454982516.6774194,859551794.1612903,1415734847.2580645,2082270826.387097,466052065.4516129,340472800.0967742,1837889055.903226,509456301.83870965
송이로36길,1000957,2017.6129032258063,2.5483870967741935,3756268.3225806453,7.419354838709677,8084341295.032258,1919284596.1290324,994983360.483871,595889303.0967742,955406090.9354838,1420559882.0,333459112.4516129,231516668.9032258,1291698860.1612904,341543420.87096775
송정12라길,1000111,2017.6129032258063,2.5483870967741935,3120714.4838709678,6.612903225806452,4704768564.290322,1345840158.3548386,570981678.7096775,367825224.7419355,646118003.1935484,729066751.8387097,171087218.77419356,157433662.96774194,513455430.5483871,202960435.16129032
송정4가길,1000112,2017.6129032258063,2.5483870967741935,3125228.064516129,6.612903225806452,5074350530.903226,1376276838.1935484,628857736.6451613,397844954.12903225,662824947.6451613,789741429.2258065,193809826.77419356,171015764.16129032,630369250.6451613,223609783.48387095
송파대로30길,1000958,2017.6129032258063,2.5483870967741935,4083870.870967742,7.645161290322581,8942194906.419355,2140635613.6774194,1105759044.064516,659564362.0645162,1069727959.6451613,1562780994.096774,365799311.8064516,256339379.19354838,1397700833.1935484,383887408.67741936
수색로18길,1000397,2017.6129032258063,2.5483870967741935,3473142.8387096776,6.870967741935484,3364831247.225806,918401326.1935484,406705107.7741935,246090508.03225806,471281104.83870965,558848719.0,127147148.67741935,100052587.16129032,394420397.8064516,141884347.7419355
수색로8길,1000443,2017.6129032258063,2.5483870967741935,4250384.419354838,8.0,6918658309.612904,1774172637.6451614,836112314.6774193,493592784.41935486,895173901.483871,1180243435.096774,258097775.67741936,200498163.32258064,988145092.6774193,292622204.61290324
수유로12길,1000339,2017.6129032258063,2.5483870967741935,2627352.129032258,5.612903225806452,7891919712.032258,2100576799.8387096,954658111.8064516,584433791.3225807,1064514609.8387097,1311035767.1290324,303333587.0967742,236662882.87096775,1005770619.0645162,330933543.0645161
숭문8길,1000486,2017.6129032258063,2.5483870967741935,4324591.870967742,8.0,6760055482.129032,1830214912.387097,829736808.7741935,506503175.516129,885825231.1935484,1076271722.0,240168547.96774194,222044502.58064517,869574313.4193548,299716268.2903226
숭문길,1000487,2017.6129032258063,2.5483870967741935,4339658.612903226,8.0,4747790310.967742,1212706970.3548386,582696812.1935484,360590844.0,599073455.0645162,811953107.2258065,178247289.6451613,146084702.0967742,649325248.0967742,207111882.29032257
숭인동길,1000011,2017.6129032258063,2.5483870967741935,2882596.064516129,6.612903225806452,6172900751.096774,1590508630.903226,767282081.7741935,474213510.83870965,792713401.3225807,997666559.6129032,243481607.2580645,196783127.16129032,838521285.1612903,271730547.0645161
승방길,1000814,2017.6129032258063,2.5483870967741935,3895367.4516129033,7.612903225806452,6331124763.096774,1547460584.2903225,812847649.6451613,506807363.41935486,765121697.516129,1084345425.1935484,276903631.9677419,203178118.06451613,849671482.9354838,284788810.0645161
시루봉로23길,1000374,2017.6129032258063,2.5483870967741935,2446954.2258064514,5.612903225806452,5834659070.32258,1632831262.967742,692662115.9032258,423926747.2258065,830372984.2580645,927214350.483871,216961560.80645162,176395746.9032258,695802543.0967742,238491758.67741936
시흥대로120길,1000671,2017.6129032258063,2.5483870967741935,2650292.3870967743,5.67741935483871,7210621389.645162,2033284528.096774,867784582.0645162,518955122.7096774,1012283282.1935484,1140166546.451613,270586722.0967742,223529781.77419356,844071943.9032258,299958880.3548387
시흥대로138길,1000672,2017.6129032258063,2.5483870967741935,2698108.193548387,5.645161290322581,6269461063.741936,1645137822.387097,774981550.6774193,464971148.67741936,815577038.8709677,1024324785.8709677,250740511.80645162,194497017.32258064,829371029.7096775,269860158.41935486
시흥대로141길,1000673,2017.6129032258063,2.5483870967741935,2757394.870967742,6.0,8947229957.129032,2331123906.193548,1121057782.580645,695574462.6451613,1131431167.0,1480673176.612903,371790651.516129,284314127.5483871,1140330747.3548386,390933935.67741936
시흥대로150길,1000674,2017.6129032258063,2.5483870967741935,2774530.0,6.129032258064516,10425249725.483871,2795829676.580645,1280937576.612903,777743092.032258,1383044764.548387,1718760151.096774,418086152.16129035,318995827.483871,1288040898.7096775,443811586.2580645
시흥대로153길,1000675,2017.6129032258063,2.5483870967741935,2892524.4516129033,6.612903225806452,8383993471.032258,2213355983.0,1048598313.4193548,651249364.7096775,1072178343.8709677,1380692653.7096775,343070880.87096775,268058233.41935483,1039473654.6774193,367316043.3548387
시흥대로22길,1000676,2017.6129032258063,2.5483870967741935,2673431.4838709678,6.0,4057685405.709677,1082914208.2903225,493279165.9032258,297856923.9032258,548589700.4193548,659716931.3870968,170085702.12903225,120459653.12903225,519704914.7419355,165078205.80645162
시흥대로36길,1000677,2017.6129032258063,2.5483870967741935,2783536.9032258065,6.129032258064516,3918154772.903226,1045750100.2580645,475415800.7741935,285904235.61290324,527916519.516129,636592523.9032258,161459343.80645162,116185358.19354838,508706188.12903225,160224702.70967743
시흥대로62가길,1000678,2017.6129032258063,2.5483870967741935,2622052.64516129,5.612903225806452,8870156906.870968,2521643505.7419353,1047813446.4193548,634872295.3225807,1260476583.8387096,1379968810.2903225,313833131.9032258,273796866.5483871,1073944095.096774,363808171.7096774
시흥대로63길,1000679,2017.6129032258063,2.5483870967741935,3113306.6129032257,6.870967741935484,4140635170.516129,1110574382.0,493993604.0645161,295796426.4516129,544725512.6774193,662667147.0,155110720.2580645,123761471.35483871,584509428.516129,169496478.19354838
시흥대로68길,1000680,2017.6129032258063,2.5483870967741935,2942507.3225806453,6.225806451612903,10570932339.741936,2977579617.774194,1251897382.7419355,749429636.516129,1476065016.096774,1654423956.8709676,373896069.87096775,324727786.87096775,1326701806.6451614,436211066.3548387
시흥대로84길,1000681,2017.6129032258063,2.5483870967741935,2545260.0322580645,5.612903225806452,10477532666.483871,2982313765.0,1246836415.096774,747893258.2580645,1488833185.419355,1647781490.1290324,367211436.5483871,326011118.7096774,1232550861.6774194,438101135.6451613
시흥대로94길,1000682,2017.6129032258063,2.5483870967741935,2430148.193548387,5.483870967741935,9637345726.225807,2675265475.290323,1159024449.7096775,700547533.4193548,1333566755.0,1541275104.548387,353564441.2258065,298964700.87096775,1169919118.8064516,405218147.3548387
신길로17길,1000714,2017.6129032258063,2.5483870967741935,3332910.935483871,7.032258064516129,6824288690.387096,1984872374.0,797946616.032258,469117540.32258064,976414095.0645162,1034865814.3225807,229979608.12903225,210279587.3548387,844337611.3548387,276475443.8064516
신길로39길,1000715,2017.6129032258063,2.5483870967741935,3089808.0322580645,6.451612903225806,6478333928.709678,1846233592.064516,768881942.7741935,474467423.2903226,900453364.3548387,1013015777.483871,229205809.5483871,203972945.12903225,773941426.2903225,268161647.77419356
신길로42가길,1000716,2017.6129032258063,2.5483870967741935,3366050.129032258,7.161290322580645,8197798972.032258,2391067278.967742,967652303.0967742,578041044.6129032,1160814767.7096775,1250408489.967742,274757254.41935486,257009219.19354838,975922289.1935484,342126324.87096775
신길로42길,1000717,2017.6129032258063,2.5483870967741935,3634809.6129032257,7.612903225806452,6441371156.32258,1855906448.3225806,754468551.967742,451866472.5483871,906241383.8387097,982162827.6774193,219697659.87096775,198231389.41935483,810559231.9032258,262237190.77419356
신길로60길,1000718,2017.6129032258063,2.5483870967741935,3103150.580645161,6.612903225806452,6806010194.064516,1934301255.3548386,818243504.8064516,499653104.8064516,926853653.9032258,1068192029.0645162,236234655.67741936,217585429.48387095,812556519.0967742,292390041.87096775
신내로7가길,1000255,2017.6129032258063,2.5483870967741935,3405915.64516129,7.161290322580645,8242204687.16129,2272754293.967742,977241880.0,553289600.1612903,1109524908.935484,1290073526.580645,284454539.2903226,241687491.70967743,1169311440.7419355,343867005.7741935
신대방길,1000768,2017.6129032258063,2.5483870967741935,3917825.193548387,7.612903225806452,8680838438.0,2340199894.870968,1052767369.483871,646734341.6774193,1130214092.8387096,1409384134.096774,316787921.16129035,272845418.0322581,1139010426.387097,372894839.4516129
신도림로13길,1000649,2017.6129032258063,2.5483870967741935,4312753.9677419355,8.0,5167984789.709678,1324129118.8709676,618876128.967742,355656349.0645161,646566061.9354838,864462209.1935484,181056553.38709676,149085900.48387095,806691084.9032258,221461382.9032258
신림동길,1000815,2017.6129032258063,2.5483870967741935,2564486.1612903224,5.645161290322581,12012696525.161291,3161492675.419355,1526367700.064516,1023537406.6774193,1408682701.8064516,1886937846.612903,453494362.61290324,445198162.67741936,1550534497.1935484,556451172.0967742
